"ID","12142020-cnf-1","12172020cl3","12182020cl1","12192020cml1","12202020","12212020","12232020cp","12252020cp2f"
"1583000|fgenesh1_pm.30_#_41",NA,NA,6,4,7,14,21,8
"1583011|fgenesh1_pm.30_#_52",NA,8,NA,8,NA,8,NA,7
"1583055|fgenesh1_pm.31_#_11",31,24,49,65,98,63,26,22
"1583093|fgenesh1_pm.31_#_49",NA,NA,6,2,NA,NA,NA,NA
"1583095|fgenesh1_pm.31_#_51",NA,2,NA,2,4,NA,NA,NA
"1583105|fgenesh1_pm.31_#_61",2,2,2,NA,6,NA,NA,10
"1583106|fgenesh1_pm.31_#_62",NA,2,2,NA,NA,NA,NA,4
"1583110|fgenesh1_pm.31_#_66",NA,5,2,NA,4,NA,NA,NA
"1583117|fgenesh1_pm.31_#_73",NA,NA,NA,NA,2,NA,NA,2
"1583118|fgenesh1_pm.31_#_74",NA,NA,NA,2,NA,NA,NA,NA
"1583128|fgenesh1_pm.32_#_5",NA,NA,NA,1,NA,2,NA,NA
"1583129|fgenesh1_pm.32_#_6",NA,NA,3,4,4,4,4,12
"1583140|fgenesh1_pm.32_#_17",NA,3,NA,4,4,NA,NA,NA
"1583143|fgenesh1_pm.32_#_20",NA,2,NA,2,NA,2,NA,NA
"1583162|fgenesh1_pm.32_#_39",NA,NA,NA,NA,NA,NA,NA,2
"1583165|fgenesh1_pm.32_#_42",NA,NA,3,2,NA,2,2,13
"1583168|fgenesh1_pm.32_#_45",NA,NA,2,NA,2,NA,2,NA
"1583178|fgenesh1_pm.32_#_55",NA,NA,2,2,8,4,NA,2
"1583179|fgenesh1_pm.32_#_56",NA,NA,NA,NA,NA,NA,NA,2
"1583190|fgenesh1_pm.32_#_67",NA,5,NA,4,2,NA,NA,NA
"1583191|fgenesh1_pm.32_#_68",NA,4,10,12,19,6,NA,19
"1583199|fgenesh1_pm.32_#_76",NA,NA,NA,2,NA,2,NA,2
"1583219|fgenesh1_pm.32_#_96",58,80,154,136,130,140,NA,62
"1583224|fgenesh1_pm.33_#_2",NA,NA,NA,NA,NA,NA,NA,6
"1583233|fgenesh1_pm.33_#_11",NA,NA,2,NA,NA,NA,NA,NA
"1583248|fgenesh1_pm.33_#_26",NA,NA,NA,NA,NA,NA,NA,2
"1583255|fgenesh1_pm.33_#_33",NA,NA,NA,NA,NA,NA,3,NA
"1583256|fgenesh1_pm.33_#_34",NA,3,8,2,NA,NA,NA,NA
"1583274|fgenesh1_pm.33_#_52",NA,1,NA,NA,NA,NA,NA,2
"1583277|fgenesh1_pm.33_#_55",NA,1,NA,NA,NA,NA,NA,1
"1583280|fgenesh1_pm.34_#_1",1,1,NA,NA,NA,NA,2,NA
"1583282|fgenesh1_pm.34_#_3",NA,NA,5,NA,2,4,3,40
"1583283|fgenesh1_pm.34_#_4",20,2,5,2,7,2,NA,3
"1583291|fgenesh1_pm.34_#_12",NA,2,3,2,5,NA,NA,2
"1583292|fgenesh1_pm.34_#_13",NA,1,NA,NA,NA,NA,NA,NA
"1583298|fgenesh1_pm.34_#_19",NA,1,NA,NA,NA,NA,NA,NA
"1583309|fgenesh1_pm.35_#_10",NA,NA,NA,NA,NA,NA,2,NA
"1583321|fgenesh1_pm.35_#_22",NA,NA,1,NA,8,11,NA,9
"1583323|fgenesh1_pm.35_#_24",NA,1,NA,NA,2,2,NA,NA
"1583335|fgenesh1_pm.35_#_36",NA,NA,1,NA,5,2,NA,6
"1583352|fgenesh1_pm.36_#_4",NA,1,NA,NA,NA,NA,NA,NA
"1583376|fgenesh1_pm.36_#_28",8,10,6,NA,8,4,11,6
"1583389|fgenesh1_pm.36_#_41",2,1,NA,NA,NA,NA,NA,NA
"1583395|fgenesh1_pm.36_#_47",NA,NA,2,NA,4,NA,NA,5
"1583406|fgenesh1_pm.36_#_58",2,4,2,4,NA,1,NA,2
"1583418|fgenesh1_pm.37_#_2",NA,NA,14,4,10,NA,12,20
"1583429|fgenesh1_pm.38_#_1",NA,NA,NA,NA,NA,NA,NA,2
"1583458|fgenesh1_pm.38_#_30",NA,NA,NA,NA,NA,NA,NA,2
"1583464|fgenesh1_pm.38_#_36",2,1,NA,2,NA,NA,NA,NA
"1583486|fgenesh1_pm.39_#_2",NA,NA,NA,NA,NA,2,NA,NA
"1583498|fgenesh1_pm.39_#_14",NA,NA,2,1,NA,NA,NA,NA
"1583510|fgenesh1_pm.39_#_26",NA,NA,3,NA,6,2,NA,NA
"1583515|fgenesh1_pm.39_#_31",NA,2,NA,2,NA,2,NA,4
"1583524|fgenesh1_pm.40_#_8",NA,1,NA,2,NA,NA,NA,NA
"1583526|fgenesh1_pm.40_#_10",NA,1,NA,2,1,NA,NA,NA
"1583529|fgenesh1_pm.40_#_13",2,NA,4,NA,2,NA,NA,NA
"1583530|fgenesh1_pm.40_#_14",NA,NA,2,NA,NA,NA,NA,NA
"1583550|fgenesh1_pm.40_#_34",NA,2,2,NA,NA,NA,NA,NA
"1583572|fgenesh1_pm.41_#_13",2,2,4,NA,NA,NA,6,12
"1583592|fgenesh1_pm.41_#_33",NA,NA,6,6,8,4,2,7
"1583619|fgenesh1_pm.42_#_4",NA,NA,NA,NA,NA,2,1,2
"1583623|fgenesh1_pm.42_#_8",NA,13,6,6,4,4,NA,4
"1583625|fgenesh1_pm.42_#_10",NA,NA,NA,4,2,NA,NA,NA
"1583631|fgenesh1_pm.42_#_16",NA,3,1,2,NA,NA,NA,1
"1583634|fgenesh1_pm.42_#_19",2,NA,NA,NA,8,NA,NA,2
"1583637|fgenesh1_pm.42_#_22",NA,2,NA,NA,NA,NA,NA,NA
"1583643|fgenesh1_pm.42_#_28",NA,NA,NA,2,NA,NA,NA,NA
"1583656|fgenesh1_pm.43_#_3",NA,1,1,NA,2,NA,NA,2
"1583658|fgenesh1_pm.43_#_5",NA,5,2,NA,2,NA,NA,1
"1583677|fgenesh1_pm.43_#_24",NA,NA,NA,NA,NA,NA,NA,2
"1583679|fgenesh1_pm.43_#_26",NA,NA,NA,NA,NA,NA,NA,2
"1583681|fgenesh1_pm.43_#_28",6,17,4,2,10,9,NA,25
"1583687|fgenesh1_pm.43_#_34",NA,NA,NA,NA,NA,NA,NA,10
"1583712|fgenesh1_pm.44_#_9",NA,NA,NA,NA,2,NA,NA,NA
"1583718|fgenesh1_pm.44_#_15",NA,2,NA,2,NA,NA,NA,NA
"1583769|fgenesh1_pm.45_#_28",NA,NA,2,NA,NA,NA,NA,NA
"1583771|fgenesh1_pm.45_#_30",NA,NA,NA,NA,NA,NA,NA,2
"1583784|fgenesh1_pm.45_#_43",NA,3,NA,2,4,NA,2,2
"1583797|fgenesh1_pm.46_#_12",NA,NA,NA,NA,1,NA,NA,NA
"1583814|fgenesh1_pm.47_#_13",6,NA,6,8,6,4,2,8
"1583828|fgenesh1_pm.47_#_27",NA,2,NA,2,NA,NA,NA,1
"1583834|fgenesh1_pm.48_#_3",NA,NA,NA,2,2,NA,NA,NA
"1583850|fgenesh1_pm.49_#_11",NA,2,1,11,6,2,NA,4
"1583866|fgenesh1_pm.49_#_27",NA,NA,2,NA,NA,NA,NA,2
"1583879|fgenesh1_pm.49_#_40",NA,1,NA,NA,NA,NA,NA,NA
"1583882|fgenesh1_pm.50_#_2",NA,5,2,6,NA,5,1,13
"1583888|fgenesh1_pm.51_#_2",NA,2,NA,4,2,2,NA,NA
"1583912|fgenesh1_pm.51_#_26",NA,14,12,8,16,19,NA,2
"1583944|fgenesh1_pm.53_#_3",NA,2,2,NA,NA,NA,NA,NA
"1583945|fgenesh1_pm.53_#_4",NA,NA,NA,NA,2,1,9,8
"1583958|fgenesh1_pm.53_#_17",NA,2,NA,NA,NA,NA,NA,2
"1583970|fgenesh1_pm.53_#_29",NA,NA,NA,NA,NA,2,NA,NA
"1583982|fgenesh1_pm.54_#_10",NA,1,NA,NA,NA,NA,NA,NA
"1584007|fgenesh1_pm.54_#_35",NA,NA,NA,6,4,2,5,29
"1584037|fgenesh1_pm.55_#_29",NA,NA,NA,NA,NA,NA,NA,2
"1584077|fgenesh1_pm.57_#_1",6,4,6,8,2,4,15,22
"1584084|fgenesh1_pm.57_#_8",NA,NA,NA,NA,1,NA,NA,NA
"1584087|fgenesh1_pm.57_#_11",NA,18,24,54,34,19,37,133
"1584100|fgenesh1_pm.57_#_24",NA,NA,NA,2,NA,NA,NA,NA
"1584101|fgenesh1_pm.57_#_25",NA,NA,NA,2,NA,NA,NA,NA
"1584107|fgenesh1_pm.57_#_31",NA,NA,NA,NA,NA,NA,2,NA
"1584115|fgenesh1_pm.57_#_39",NA,NA,6,8,21,6,6,7
"1584116|fgenesh1_pm.57_#_40",NA,NA,NA,NA,NA,NA,1,NA
"1584117|fgenesh1_pm.57_#_41",NA,NA,NA,NA,NA,NA,2,NA
"1584119|fgenesh1_pm.57_#_43",NA,3,14,2,13,10,2,15
"1584140|fgenesh1_pm.58_#_18",NA,NA,NA,4,6,6,2,2
"1584155|fgenesh1_pm.59_#_6",NA,1,NA,NA,NA,NA,NA,NA
"1584156|fgenesh1_pm.59_#_7",NA,NA,NA,2,NA,NA,NA,NA
"1584159|fgenesh1_pm.60_#_3",NA,NA,NA,NA,2,NA,NA,2
"1584173|fgenesh1_pm.60_#_17",NA,2,2,NA,4,NA,NA,2
"1584179|fgenesh1_pm.60_#_23",NA,2,NA,NA,NA,NA,NA,NA
"1584189|fgenesh1_pm.60_#_33",NA,NA,NA,NA,2,NA,NA,NA
"1584227|fgenesh1_pm.62_#_1",NA,NA,NA,2,NA,NA,NA,NA
"1584256|fgenesh1_pm.63_#_21",NA,NA,NA,NA,2,NA,NA,NA
"1584268|fgenesh1_pm.64_#_4",2,1,1,2,NA,2,NA,2
"1584269|fgenesh1_pm.64_#_5",13,14,24,20,27,15,111,141
"1584274|fgenesh1_pm.64_#_10",1,4,NA,NA,6,NA,NA,NA
"1584294|fgenesh1_pm.65_#_5",NA,NA,NA,NA,NA,2,NA,NA
"1584298|fgenesh1_pm.65_#_9",NA,14,9,NA,2,NA,NA,2
"1584301|fgenesh1_pm.65_#_12",NA,NA,NA,NA,2,NA,NA,NA
"1584308|fgenesh1_pm.66_#_3",NA,9,5,14,6,4,38,28
"1584310|fgenesh1_pm.66_#_5",NA,NA,NA,NA,NA,2,NA,NA
"1584323|fgenesh1_pm.66_#_18",NA,2,5,4,15,8,NA,16
"1584324|fgenesh1_pm.66_#_19",2,6,4,NA,6,6,NA,23
"1584356|fgenesh1_pm.67_#_25",2,NA,NA,NA,NA,NA,NA,NA
"1584379|fgenesh1_pm.69_#_1",NA,9,16,49,51,4,NA,6
"1584384|fgenesh1_pm.69_#_6",NA,2,1,NA,2,2,NA,NA
"1584393|fgenesh1_pm.69_#_15",NA,NA,NA,NA,1,NA,NA,4
"1584394|fgenesh1_pm.69_#_16",2,7,3,6,6,NA,2,10
"1584399|fgenesh1_pm.70_#_1",NA,3,NA,NA,NA,NA,NA,NA
"1584405|fgenesh1_pm.70_#_7",12,2,2,2,2,NA,2,2
"1584413|fgenesh1_pm.70_#_15",NA,NA,NA,NA,NA,2,NA,2
"1584415|fgenesh1_pm.70_#_17",NA,NA,NA,NA,4,2,NA,2
"1584416|fgenesh1_pm.71_#_1",NA,NA,NA,NA,NA,NA,NA,2
"1584485|fgenesh1_pm.76_#_2",6,9,14,17,14,17,2,18
"1584488|fgenesh1_pm.76_#_5",2,2,2,NA,NA,NA,3,6
"1584492|fgenesh1_pm.76_#_9",NA,1,NA,NA,NA,NA,NA,3
"1584514|fgenesh1_pm.76_#_31",NA,NA,NA,NA,2,NA,NA,4
"1584515|fgenesh1_pm.76_#_32",NA,NA,NA,NA,2,2,NA,NA
"1584520|fgenesh1_pm.77_#_5",2,10,7,5,4,7,6,13
"1584528|fgenesh1_pm.77_#_13",2,NA,NA,NA,NA,NA,3,4
"1584530|fgenesh1_pm.77_#_15",6,48,21,16,35,29,4,116
"1584538|fgenesh1_pm.77_#_23",NA,1,2,NA,NA,2,NA,NA
"1584544|fgenesh1_pm.77_#_29",NA,NA,NA,NA,NA,3,NA,NA
"1584562|fgenesh1_pm.79_#_8",NA,NA,NA,NA,2,NA,NA,NA
"1584588|fgenesh1_pm.81_#_8",NA,5,4,NA,2,NA,NA,NA
"1584604|fgenesh1_pm.82_#_13",NA,8,5,16,27,5,NA,5
"1584654|fgenesh1_pm.85_#_10",NA,1,NA,NA,NA,NA,NA,NA
"1584655|fgenesh1_pm.85_#_11",NA,1,NA,NA,2,NA,1,NA
"1584669|fgenesh1_pm.85_#_25",NA,NA,NA,1,NA,NA,NA,2
"1584690|fgenesh1_pm.87_#_3",NA,2,NA,NA,2,2,NA,2
"1584700|fgenesh1_pm.88_#_6",NA,7,NA,6,2,3,1,20
"1584717|fgenesh1_pm.89_#_15",2,2,10,6,6,2,NA,NA
"1584732|fgenesh1_pm.90_#_13",NA,2,NA,5,4,NA,2,NA
"1584758|fgenesh1_pm.92_#_6",NA,2,NA,NA,NA,3,NA,2
"1584763|fgenesh1_pm.92_#_11",NA,NA,NA,2,2,NA,NA,NA
"1584857|fgenesh1_pm.96_#_21",NA,NA,NA,NA,2,NA,NA,4
"1584864|fgenesh1_pm.97_#_5",NA,NA,NA,NA,NA,NA,NA,2
"1584874|fgenesh1_pm.98_#_6",NA,NA,1,NA,NA,NA,NA,NA
"1584882|fgenesh1_pm.98_#_14",NA,NA,NA,NA,2,NA,NA,NA
"1584883|fgenesh1_pm.98_#_15",NA,NA,NA,NA,NA,NA,2,NA
"1584894|fgenesh1_pm.99_#_11",NA,NA,NA,3,1,NA,NA,1
"1584908|fgenesh1_pm.100_#_14",NA,2,2,NA,NA,NA,2,2
"1585124|fgenesh1_pm.119_#_10",2,NA,NA,NA,NA,NA,NA,NA
"1585183|fgenesh1_pm.123_#_4",NA,3,2,29,2,7,2,8
"1585210|fgenesh1_pm.124_#_15",NA,NA,4,1,NA,NA,NA,3
"1585232|fgenesh1_pm.126_#_7",NA,6,10,16,8,6,8,4
"1585253|fgenesh1_pm.129_#_4",NA,NA,NA,NA,2,NA,NA,NA
"1585299|fgenesh1_pm.134_#_1",NA,NA,NA,NA,NA,NA,NA,2
"1585300|fgenesh1_pm.134_#_2",NA,NA,2,NA,8,2,4,NA
"1585303|fgenesh1_pm.134_#_5",2,NA,1,NA,2,NA,1,14
"1585331|fgenesh1_pm.138_#_4",NA,2,NA,NA,NA,NA,NA,2
"1585332|fgenesh1_pm.138_#_5",NA,1,NA,NA,NA,NA,NA,NA
"1585339|fgenesh1_pm.138_#_12",NA,NA,NA,2,NA,NA,NA,NA
"1585351|fgenesh1_pm.139_#_8",NA,NA,2,2,NA,2,NA,5
"1585377|fgenesh1_pm.144_#_2",NA,NA,4,NA,2,NA,NA,NA
"1585378|fgenesh1_pm.144_#_3",NA,NA,NA,NA,2,NA,NA,NA
"1585436|fgenesh1_pm.149_#_2",NA,NA,NA,2,NA,NA,1,4
"1585585|fgenesh1_pm.170_#_4",NA,NA,NA,2,2,NA,NA,4
"1585687|fgenesh1_pm.185_#_1",NA,2,NA,NA,NA,1,NA,NA
"1585892|fgenesh1_pm.219_#_1",NA,NA,NA,NA,NA,2,NA,2
"1585945|fgenesh1_pm.232_#_1",NA,4,7,6,12,4,2,38
"1586009|fgenesh1_pm.248_#_1",2,NA,NA,NA,NA,NA,NA,NA
"1586333|gm1.3_g",NA,NA,2,NA,NA,NA,NA,NA
"1586334|gm1.4_g",NA,NA,2,NA,NA,2,NA,NA
"1586347|gm1.17_g",NA,1,3,NA,2,2,2,4
"1586370|gm1.40_g",NA,NA,NA,NA,NA,NA,2,NA
"1586373|gm1.43_g",NA,1,2,NA,NA,NA,NA,NA
"1586380|gm1.50_g",NA,NA,NA,NA,NA,NA,2,NA
"1586392|gm1.62_g",NA,NA,NA,NA,NA,NA,1,NA
"1586393|gm1.63_g",NA,NA,NA,2,2,NA,NA,NA
"1586400|gm1.70_g",3,NA,NA,NA,NA,NA,NA,2
"1586425|gm1.95_g",NA,NA,NA,NA,2,NA,NA,2
"1586426|gm1.96_g",NA,1,NA,NA,1,NA,NA,NA
"1586437|gm1.107_g",NA,NA,NA,NA,NA,2,NA,NA
"1586451|gm1.121_g",NA,NA,2,NA,NA,NA,9,NA
"1586458|gm1.128_g",NA,NA,NA,NA,NA,NA,NA,2
"1586476|gm1.146_g",NA,1,NA,NA,2,NA,NA,4
"1586483|gm1.153_g",NA,2,2,NA,1,NA,NA,NA
"1586498|gm1.168_g",6,18,12,44,30,27,NA,16
"1586500|gm1.170_g",8,8,7,4,12,18,NA,2
"1586507|gm1.177_g",NA,NA,2,NA,NA,NA,NA,NA
"1586517|gm1.187_g",NA,NA,NA,NA,NA,NA,NA,3
"1586518|gm1.188_g",NA,1,2,2,NA,1,NA,NA
"1586526|gm1.196_g",NA,NA,NA,NA,6,2,NA,NA
"1586532|gm1.202_g",NA,NA,NA,2,2,NA,1,NA
"1586555|gm1.225_g",2,NA,NA,NA,NA,NA,NA,NA
"1586560|gm1.230_g",NA,NA,NA,NA,8,NA,NA,NA
"1586580|gm1.250_g",NA,NA,NA,2,NA,NA,NA,NA
"1586581|gm1.251_g",NA,NA,2,NA,2,NA,NA,NA
"1586606|gm1.276_g",NA,1,NA,1,NA,2,2,4
"1586608|gm1.278_g",NA,NA,NA,NA,NA,2,NA,NA
"1586612|gm1.282_g",NA,4,NA,NA,2,NA,NA,NA
"1586618|gm1.288_g",NA,NA,NA,NA,NA,NA,NA,2
"1586645|gm1.315_g",NA,1,NA,NA,NA,NA,NA,NA
"1586650|gm1.320_g",NA,6,2,NA,4,NA,NA,NA
"1586651|gm1.321_g",2,2,NA,NA,3,NA,NA,NA
"1586667|gm1.337_g",NA,2,NA,NA,NA,NA,NA,2
"1586673|gm1.343_g",NA,NA,NA,NA,2,NA,NA,NA
"1586675|gm1.345_g",NA,NA,NA,NA,NA,NA,NA,1
"1586704|gm1.374_g",NA,NA,NA,NA,1,6,4,4
"1586705|gm1.375_g",NA,NA,3,NA,4,NA,NA,NA
"1586731|gm1.401_g",NA,NA,NA,NA,2,NA,NA,NA
"1586743|gm1.413_g",NA,NA,NA,NA,NA,NA,4,NA
"1586782|gm1.452_g",NA,2,NA,4,NA,NA,NA,1
"1586797|gm1.467_g",NA,NA,NA,NA,2,NA,NA,NA
"1586804|gm1.474_g",NA,NA,1,NA,NA,NA,NA,NA
"1586805|gm1.475_g",NA,2,NA,2,2,NA,NA,NA
"1586807|gm1.477_g",NA,NA,NA,NA,5,NA,NA,NA
"1586808|gm1.478_g",NA,NA,NA,NA,NA,NA,2,NA
"1586818|gm1.488_g",NA,NA,NA,NA,NA,NA,1,NA
"1586819|gm1.489_g",NA,4,10,2,13,11,NA,17
"1586824|gm1.494_g",NA,2,2,NA,NA,NA,1,7
"1586825|gm1.495_g",NA,NA,1,NA,NA,2,NA,NA
"1586834|gm1.504_g",NA,NA,NA,NA,2,NA,NA,1
"1586840|gm1.510_g",NA,NA,NA,4,3,NA,NA,NA
"1586842|gm1.512_g",NA,NA,2,NA,NA,NA,NA,2
"1586848|gm1.518_g",29,42,22,10,26,13,NA,16
"1586861|gm1.531_g",2,NA,NA,2,NA,NA,NA,NA
"1586875|gm1.545_g",NA,NA,4,NA,2,NA,NA,NA
"1586878|gm1.548_g",8,9,5,6,3,4,17,6
"1586887|gm1.557_g",NA,NA,NA,2,NA,NA,NA,NA
"1586899|gm1.569_g",NA,15,10,NA,16,17,1,22
"1586901|gm1.571_g",NA,NA,2,1,2,NA,NA,NA
"1586912|gm1.582_g",NA,2,NA,NA,NA,NA,NA,2
"1586924|gm1.594_g",NA,NA,NA,NA,2,NA,NA,NA
"1586928|gm1.598_g",NA,2,NA,3,6,NA,NA,NA
"1586931|gm1.601_g",NA,1,NA,2,2,NA,NA,NA
"1586943|gm1.613_g",NA,1,NA,NA,2,NA,NA,NA
"1586969|gm1.639_g",2,NA,1,4,NA,2,NA,NA
"1587008|gm1.678_g",NA,1,NA,NA,NA,NA,NA,NA
"1587013|gm1.683_g",NA,2,4,NA,6,NA,NA,4
"1587017|gm1.687_g",NA,NA,1,NA,NA,NA,NA,NA
"1587033|gm1.703_g",NA,4,16,8,9,3,2,35
"1587047|gm1.717_g",NA,NA,2,NA,NA,NA,NA,NA
"1587048|gm1.718_g",NA,NA,NA,NA,NA,NA,2,NA
"1587052|gm1.722_g",NA,NA,NA,1,NA,NA,NA,NA
"1587055|gm1.725_g",NA,2,2,NA,NA,2,NA,2
"1587056|gm1.726_g",NA,NA,NA,NA,2,NA,NA,NA
"1587057|gm1.727_g",NA,NA,NA,2,NA,NA,NA,NA
"1587061|gm1.731_g",NA,NA,2,NA,NA,NA,NA,NA
"1587063|gm1.733_g",NA,3,NA,1,4,NA,2,NA
"1587066|gm1.736_g",4,2,13,10,16,7,NA,28
"1587075|gm1.745_g",NA,NA,1,NA,4,NA,NA,NA
"1587080|gm1.750_g",NA,15,1,15,8,10,NA,10
"1587084|gm1.754_g",NA,4,NA,NA,2,NA,2,4
"1587090|gm1.760_g",NA,3,2,6,3,NA,2,16
"1587096|gm1.766_g",NA,1,NA,NA,NA,NA,2,NA
"1587108|gm1.778_g",NA,NA,8,6,22,NA,11,24
"1587113|gm1.783_g",NA,NA,2,NA,NA,NA,NA,NA
"1587128|gm1.798_g",NA,2,2,NA,16,2,NA,4
"1587129|gm1.799_g",NA,NA,NA,NA,8,NA,NA,4
"1587141|gm1.811_g",NA,2,1,4,2,NA,NA,NA
"1587150|gm1.820_g",NA,1,NA,NA,2,2,NA,NA
"1587152|gm1.822_g",NA,NA,2,NA,NA,NA,NA,NA
"1587157|gm1.827_g",NA,NA,NA,NA,NA,NA,NA,2
"1587162|gm1.832_g",NA,4,NA,4,4,2,NA,NA
"1587167|gm1.837_g",NA,NA,NA,NA,NA,2,NA,1
"1587169|gm1.839_g",NA,3,2,NA,NA,NA,NA,1
"1587202|gm1.872_g",NA,NA,NA,NA,1,NA,NA,NA
"1587214|gm1.884_g",NA,5,2,2,3,2,NA,NA
"1587220|gm1.890_g",NA,NA,NA,NA,1,NA,NA,NA
"1587225|gm1.895_g",NA,NA,NA,NA,1,NA,NA,NA
"1587226|gm1.896_g",NA,1,NA,NA,NA,NA,NA,NA
"1587230|gm1.900_g",NA,2,2,NA,2,NA,NA,NA
"1587240|gm1.910_g",NA,2,NA,NA,NA,NA,1,5
"1587251|gm1.921_g",NA,NA,NA,NA,NA,NA,2,NA
"1587260|gm1.930_g",NA,NA,NA,NA,2,NA,NA,NA
"1587268|gm1.938_g",NA,NA,NA,NA,NA,NA,NA,2
"1587284|gm1.954_g",NA,NA,NA,NA,NA,1,NA,NA
"1587295|gm1.965_g",NA,NA,2,NA,NA,NA,NA,NA
"1587309|gm1.979_g",NA,NA,NA,NA,NA,NA,1,2
"1587318|gm1.988_g",NA,NA,2,NA,NA,NA,NA,NA
"1587326|gm1.996_g",NA,2,NA,NA,NA,NA,NA,NA
"1587331|gm1.1001_g",NA,NA,NA,NA,2,NA,NA,NA
"1587345|gm1.1015_g",NA,NA,NA,NA,NA,NA,NA,2
"1587349|gm1.1019_g",NA,2,NA,NA,NA,NA,NA,NA
"1587353|gm1.1023_g",2,NA,12,15,6,8,NA,26
"1587359|gm1.1029_g",NA,2,NA,NA,NA,NA,2,NA
"1587368|gm1.1038_g",NA,9,2,NA,6,NA,NA,4
"1587378|gm1.1048_g",NA,NA,NA,NA,2,NA,NA,12
"1587387|gm1.1057_g",NA,NA,NA,NA,NA,2,NA,NA
"1587388|gm1.1058_g",NA,NA,NA,NA,NA,4,NA,NA
"1587395|gm1.1065_g",NA,NA,NA,2,NA,NA,NA,NA
"1587397|gm1.1067_g",NA,NA,2,NA,2,NA,NA,NA
"1587401|gm1.1071_g",NA,NA,NA,NA,4,NA,NA,NA
"1587421|gm1.1091_g",NA,NA,NA,2,2,NA,NA,NA
"1587454|gm1.1124_g",NA,NA,NA,NA,NA,NA,2,NA
"1587456|gm1.1126_g",NA,NA,NA,NA,NA,NA,NA,2
"1587464|gm1.1134_g",NA,NA,2,2,2,NA,NA,NA
"1587466|gm1.1136_g",NA,NA,1,NA,4,NA,NA,NA
"1587483|gm1.1153_g",NA,NA,NA,NA,NA,NA,NA,2
"1587485|gm1.1155_g",2,4,23,46,43,12,NA,24
"1587515|gm1.1185_g",NA,4,NA,NA,NA,NA,NA,2
"1587516|gm1.1186_g",NA,NA,NA,NA,2,NA,NA,NA
"1587527|gm1.1197_g",NA,NA,NA,NA,4,NA,NA,NA
"1587533|gm1.1203_g",NA,4,1,NA,NA,NA,1,NA
"1587534|gm1.1204_g",14,29,26,36,35,34,NA,27
"1587538|gm1.1208_g",NA,NA,NA,NA,NA,NA,2,NA
"1587541|gm1.1211_g",NA,NA,NA,NA,NA,NA,NA,2
"1587550|gm1.1220_g",NA,2,2,NA,NA,NA,NA,NA
"1587579|gm1.1249_g",NA,NA,NA,NA,2,NA,NA,NA
"1587593|gm1.1263_g",NA,2,3,NA,2,NA,NA,NA
"1587596|gm1.1266_g",NA,NA,NA,NA,4,NA,2,NA
"1587598|gm1.1268_g",NA,NA,NA,NA,NA,NA,3,NA
"1587602|gm1.1272_g",32,75,133,53,54,121,226,258
"1587615|gm1.1285_g",NA,1,NA,NA,1,NA,NA,NA
"1587627|gm1.1297_g",NA,NA,NA,2,NA,NA,NA,NA
"1587632|gm1.1302_g",NA,NA,NA,2,NA,NA,2,NA
"1587638|gm1.1308_g",NA,NA,NA,2,NA,NA,NA,NA
"1587643|gm1.1313_g",NA,NA,NA,2,NA,3,NA,NA
"1587655|gm1.1325_g",NA,NA,NA,2,2,NA,NA,2
"1587677|gm1.1347_g",NA,3,NA,2,4,NA,NA,NA
"1587685|gm1.1355_g",NA,NA,NA,NA,2,NA,NA,NA
"1587695|gm1.1365_g",NA,NA,4,NA,NA,NA,NA,4
"1587697|gm1.1367_g",NA,8,27,13,20,7,1,16
"1587705|gm1.1375_g",NA,2,NA,NA,NA,NA,NA,6
"1587708|gm1.1378_g",NA,NA,NA,NA,NA,2,NA,NA
"1587714|gm1.1384_g",NA,1,NA,NA,NA,NA,NA,1
"1587719|gm1.1389_g",NA,NA,NA,NA,NA,NA,NA,1
"1587749|gm1.1419_g",NA,5,9,NA,5,2,NA,6
"1587751|gm1.1421_g",NA,NA,2,5,NA,6,NA,NA
"1587754|gm1.1424_g",1,NA,NA,NA,1,NA,NA,NA
"1587761|gm1.1431_g",NA,NA,NA,NA,NA,NA,4,2
"1587772|gm1.1442_g",NA,NA,NA,1,NA,NA,NA,2
"1587775|gm1.1445_g",NA,NA,NA,NA,NA,NA,NA,2
"1587781|gm1.1451_g",2,NA,NA,NA,2,NA,NA,NA
"1587788|gm1.1458_g",NA,2,NA,NA,NA,NA,NA,NA
"1587789|gm1.1459_g",NA,1,2,NA,NA,NA,NA,2
"1587834|gm1.1504_g",NA,8,4,NA,NA,1,1,NA
"1587840|gm1.1510_g",NA,NA,2,2,4,NA,NA,NA
"1587863|gm1.1533_g",NA,NA,NA,NA,2,NA,NA,2
"1587877|gm1.1547_g",NA,6,NA,NA,NA,NA,NA,NA
"1587885|gm1.1555_g",NA,5,13,14,23,12,2,16
"1587894|gm1.1564_g",NA,NA,NA,NA,NA,NA,NA,5
"1587898|gm1.1568_g",NA,12,32,29,46,36,4,91
"1587913|gm1.1583_g",NA,13,6,4,6,3,NA,NA
"1587919|gm1.1589_g",NA,NA,NA,NA,NA,NA,2,NA
"1587921|gm1.1591_g",NA,NA,NA,NA,1,NA,NA,NA
"1587927|gm1.1597_g",NA,NA,NA,NA,NA,2,NA,NA
"1587928|gm1.1598_g",NA,1,NA,NA,NA,NA,NA,NA
"1587930|gm1.1600_g",NA,NA,4,2,2,2,NA,NA
